scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error
fixed_liquidity,20260805,0.00037463045401527675,0.01051801961541372,-0.020719808906177983,0.059909559433535986,0.018374162797176432,0.009610322559082507,0.007674879196095673,-0.024045582692578282,-0.01013313935637311,0.3233313059027205,0.040182296819675715,0.9724453485437912,0.8765800938919835,0.08274157621319705,5.405572955847131,16000.0,0.006,0.15040159922001092,0.18402953553114554,0.0,0.0,0.0,0.027304652095951232,0.0,2.302906729958274e-15,1.3229013843969864e-15
liquidity_stress,20260801,0.00028740607296827127,0.01670681149084607,0.017437084359084545,0.12845456190752033,0.0391553129350192,0.07558930338722575,0.07392266895439804,-0.030601934192411147,0.03360158157407211,0.6377090249015818,0.22961508573304987,0.9550617444745351,0.8858552146502584,0.16463377368269586,11.278135813290154,8000.000006580859,0.004,0.0924170364811915,0.29416328868916375,0.4,0.001,0.0,0.04545344512777749,0.0,8.127906105735085e-16,1.7197717997160825e-15
liquidity_stress,20260802,0.0004429235516028367,0.012510690707107487,0.028263825281219252,0.07783007352162101,0.02120075704471006,0.04123982094343022,0.05684861478051999,0.03385649623057483,0.026334826043885946,0.08307727224682182,0.11114289190321198,0.9628245200958975,0.8603257390139761,0.20029338281381617,10.98034943923225,8000.000006521135,0.003,0.09181523299783964,0.16710734622407053,0.0,0.0,0.0,0.03774655924081949,0.0,1.0837208140980114e-15,1.7197717997160825e-15
liquidity_stress,20260803,0.0009894357921030714,0.014689917336098233,-0.06121223006098499,0.07706617076505237,0.032548535117098334,0.12715873998237062,0.18392378354973432,0.14149856198834956,0.07146961282297107,0.8873842838141428,0.29568392010385286,0.9759920957052144,0.7777285669257169,0.2728532160967798,11.102211619513865,8000.0000062198205,0.01,0.04526460092284833,0.17224065566298508,0.021,0.0,0.0,0.019001442031641114,0.0,1.0837208140980114e-15,2.248932353474877e-15
liquidity_stress,20260804,0.0004483704148958365,0.017235256945667306,-0.13558763614224006,0.13558763614224006,0.0282952044661526,0.08746349637951899,0.024120392685816592,0.006200184591793747,0.022508603823500815,0.685789192347467,0.24899382646117812,0.9480784207647245,0.7277251852604667,0.35488135342904475,11.31689666920394,8000.000006579961,0.009,0.02801634519922739,0.26474577773748353,0.011,0.004,0.0,0.023807576691742494,0.0,1.4901161193847656e-15,1.5874816612763839e-15
liquidity_stress,20260805,0.00038655434958140766,0.012683202120477527,-0.0024419268163453824,0.056848164926367184,0.02058292033710162,0.056331607379712816,0.049689620389835654,0.046559890940765424,0.023586565671771132,1.2540870641944473,0.18634949271124523,0.9724783776175867,0.8717754785089772,0.1488682910932902,10.962274045378617,8000.000006330082,0.008,0.1259072022016287,0.186416979985495,0.0,0.002,0.0,0.037913140768774944,0.0,1.7610463229092685e-15,1.4551915228366853e-15
concentrated_wealth,20260801,0.00023159861659647607,0.014286388685560314,0.006050318952439453,0.10297160819973739,0.032645143328020994,0.056175254623970064,0.01808222577192485,-0.016257704954621102,0.03718696846977148,0.64686960057431,0.20833610292690222,0.9217290805830697,0.8724502270483463,0.16054477667650804,6.759198057263267,13352.967575002049,0.005,0.03969466414791239,0.29264029389414425,0.001,0.0,0.0,0.5189868961570241,0.0,1.2191859158602628e-15,1.8520619381557813e-15
concentrated_wealth,20260802,0.0004566967349425868,0.010552315588753287,0.030506752864292712,0.08147653733323476,0.026189065691824758,0.0283853773574927,0.019158600289488986,0.0409266814500763,-0.009584163910561917,-0.19438196199937652,0.04629590555134758,0.9326707227781873,0.8378559666813842,0.1560507491472558,5.640421894589408,15400.403224129412,0.001,0.1230393649397297,0.1563178764432488,0.0,0.0,0.0,0.5205459342464833,0.0,1.7610463229092685e-15,2.645802768793973e-15
concentrated_wealth,20260803,0.0009626278897064502,0.01364489427831365,-0.07535218342603113,0.08580279975978111,0.035327647869774687,0.12206142444715613,0.2257472791729724,0.11451226095082433,0.10548612771594217,1.2522994662365443,0.36138591493729616,0.9530180189519041,0.7566802070984204,0.25515388486752727,6.449711680624672,14080.48988191793,0.013,0.049000096855855914,0.15054704668492658,0.0,0.0,0.0,0.5178378227814251,0.0,1.8965114246715198e-15,2.5135126303542743e-15
concentrated_wealth,20260804,0.0004014934367437579,0.013533885591793136,-0.06428059601533154,0.07694292362561836,0.028197888090044226,0.09885804945810074,0.07133718931334469,0.034219682522495985,0.06749330526747023,1.2294978908703955,0.22894094040217428,0.9464667245973202,0.7933845168876541,0.2678759108329157,6.465801403147161,13922.990893044029,0.006,0.0297213099450276,0.25932147301338115,0.0,0.002,0.0,0.5243554083149451,0.0,1.0837208140980114e-15,9.260309690778906e-16
concentrated_wealth,20260805,0.00036899213832308406,0.010698872261638879,-0.031180824986546757,0.055609182287845324,0.01814159712883493,0.01180269529960084,0.0012615393622101183,-0.014939096579451474,0.003292383653982024,0.4453662799598339,0.07891947185803713,0.9504057377184577,0.850320443757508,0.0994928804448739,5.6496233938919875,15386.493461058393,0.005,0.14792366652916353,0.18512148711063714,0.0,0.0,0.0,0.5457753309596878,0.0,2.4383718317205256e-15,1.4551915228366853e-15
garch_t_control,20260801,0.00040683625251566104,0.01137531857941014,-0.09336871503758024,0.1342441864372667,0.042834376672058916,0.16773700377048376,0.198917761409172,0.09252433019590238,0.13356268944815083,2.23083871144737,0.26038015361099126,0.9521403250274251,0.8280803473800927,0.21494893390619152,5.962386010271308,14828.12238323171,0.013,0.02962535098802516,0.15076575764732492,0.0,0.0,0.0,0.03904144892140593,0.0,2.980232238769531e-15,1.3229013843969864e-15
garch_t_control,20260802,-0.00013020351139102803,0.010924858804024898,-0.0351126771493556,0.09686475667600246,0.04259082042622175,0.21494714344537008,0.15767510524298903,0.18175344034513677,0.013093376990180065,4.069761293094919,0.13841737993084074,0.9393177777649451,0.892781731248703,0.20729862682713157,5.7558468753175624,15229.318872051996,0.017,0.01774001452028654,0.30114666209184393,0.0,0.002,0.0,0.035995286586189,0.0,1.2191859158602628e-15,3.042673184113069e-15
garch_t_control,20260803,0.0004220995615526713,0.007946600734582244,0.08587342099061099,0.08587342099061099,0.02645161858226814,0.159457750096578,0.0992386403910318,0.0542691964288419,0.01793380346063304,1.9450125497077115,0.1439845605259689,0.9616237684550021,0.8845919187745924,0.19757216996608892,5.34291050171932,15869.171763016671,0.008,0.05235115529250669,0.15761386520946852,0.0,0.0,0.0,0.03285379400851163,0.0,2.4383718317205256e-15,1.98435207659548e-15
garch_t_control,20260804,0.0006838669279820904,0.009931184287616765,-0.004959409783094615,0.0563150718320694,0.026059138048907284,0.11771057297390135,0.16904476033330987,0.08289124724421618,-0.030886799550224466,4.9427613577478935,0.19568613328141424,0.970814890995113,0.8164165493006631,0.17022819078190793,5.691190641711392,15228.71780133405,0.011,0.08518525547366905,0.14497432598185522,0.0,0.001,0.0,0.03665491191715575,0.0,2.7093020352450286e-15,1.4551915228366853e-15
garch_t_control,20260805,0.0003743436406479459,0.008249376669520464,0.012095345611367476,0.09309377574473222,0.031168494028841753,0.10099419171291822,0.16480537532073092,0.09189787110428084,0.03197548696528823,2.133089087133226,0.019783328992377783,0.9673721782169505,0.873915746274075,0.09200536233376354,5.433004643904038,15666.374633005302,0.014,0.13827004615340172,0.17623506041414572,0.0,0.0,0.0,0.02852311753249226,0.0,2.1674416281960227e-15,1.7197717997160825e-15
