scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error,return_skewness,leverage_correlation,learning_fitness_alignment
value_only,20261240,0.00013567667320658926,0.009981746709241082,-0.03813481899898353,0.03813481899898353,0.015453364338312427,0.02206206106993276,-0.004595263168550154,-0.007979518184251933,0.0062512097826795746,-0.05451534285569304,-0.009731858942060238,0.9022946892860038,0.8983552003340092,0.011068149925891857,6.510385058379398,13414.244453820953,0.0024,0.15527168771347843,0.31372858097351985,0.0,0.0,0.0,0.0031419583889114033,0.0,2.302906729958274e-15,3.3072534609924663e-15,0.045998241773841826,0.00028867414514498603,1.0
value_only,20261241,0.0003417334616886023,0.010778543772027858,-0.00577663569316397,0.029326816543188822,0.010880651977124327,0.028551921962211166,0.03879128730408869,0.012127910135854793,-0.011644237414981693,0.03681355961349819,0.1901537062927195,0.7448652260053389,0.668100212823038,0.26419634282907717,6.534702801079846,13439.1039808108,0.0036,0.046864716519748495,0.28736737083629005,0.0,0.0,0.0,0.004087847058054761,0.0,4.3348832563920454e-15,3.5718337378718635e-15,-0.007802307890655061,0.023882315787693963,1.0
value_only,20261242,0.0003997542454352384,0.010531705394374232,-0.044615357719102904,0.044615357719102904,0.0211158125646081,-0.03593641551570342,-0.00946386309096753,0.03834941121559863,0.028239767479385447,0.04204085880243502,0.12370812682421743,0.8259275118007596,0.8146335535245591,0.1265142970419302,6.483566109478051,13509.703007913184,0.0036,0.12466307233259873,0.27904401928446054,0.0,0.0,0.0,0.0037594540521959097,0.0,1.2191859158602628e-15,2.1166422150351785e-15,0.014426544705020928,0.013895256490131415,1.0
value_only,20261243,0.0004924599988144518,0.01036989270758517,-0.010014964805127816,0.0461676618515185,0.015624169463645499,-0.009192907046310888,0.04066962239389948,-0.004884033286263252,0.015961303967106967,0.037806151127467214,0.10784588881136085,0.8126523474262939,0.7891130199745414,0.1454562217721592,6.5151991744361,13471.46932083973,0.0036,0.08514412557407677,0.22615010644124733,0.0,0.0,0.0,0.004321062363132233,0.0,2.0319765264337714e-15,2.5135126303542743e-15,0.030563460445587203,0.014258856741209936,1.0
value_only,20261244,0.0003970934531485181,0.010483182570087353,-0.0278882379045154,0.04963004325362481,0.013604245281765964,0.03146255786203235,-0.016270035974643847,-0.021182344750113463,-0.004970034309945428,-0.024005095758205197,0.033983631156469254,0.8952792248570612,0.8747616998193237,0.03331316044757781,6.5433230207373665,13397.033335843927,0.004,0.15404096834970626,0.3110788562664003,0.0,0.0,0.0,0.003824550635586954,0.0,3.7930228493430395e-15,1.98435207659548e-15,-0.03069756201741466,-0.01767531388171052,1.0
value_only,20261245,0.0005345771009763304,0.010077378715200275,-0.03620658512756829,0.04361460929334563,0.019973849307862373,0.041433312606932976,-0.024509656995150876,0.023882823582689932,0.01268517723223661,-0.09022784176112486,0.052072742061802714,0.8906270471119855,0.8501980498347593,0.07894458641391645,6.488573048260754,13478.229728947257,0.0012,0.1862153719316238,0.3050000129991379,0.0,0.0,0.0,0.003618231942223993,0.0,4.199418154629794e-15,2.5135126303542743e-15,-0.009161744591016305,0.046959647548906754,1.0
value_only,20261246,0.0005225246441906009,0.010339307839594561,-0.011933877267826687,0.054283979117075845,0.015302318511065343,-0.046558537828973304,-0.013116863218940792,0.003914963360789778,-0.012083979111811588,0.24482286633279893,0.040154469642019464,0.8892157726306837,0.8411129259903772,0.08527389511633238,6.484198484316981,13485.439716734767,0.0048,0.17125661517381346,0.29275991822175107,0.0,0.0,0.0,0.004226958223048527,0.0,5.960464477539062e-15,1.7197717997160825e-15,-0.008050968791019119,0.006764708572393241,1.0
value_only,20261247,-8.30093371252012e-06,0.010125512185787148,-0.03396540669205751,0.03417447810882005,0.01581686864406986,0.012716692094669529,0.0026412491717343533,-0.0023375868072163905,0.005162722152591411,0.11546810334272806,0.03269489129128968,0.8608056619227114,0.835931096306589,0.08906767783137955,6.507357785105379,13453.72178810364,0.0032,0.10196897179763201,0.4888447006635721,0.0,0.0,0.0,0.0035679188466204437,0.0,4.7412785616788e-15,2.1166422150351785e-15,0.033433989823998894,-0.003764737093341566,1.0
value_only,20261248,0.0003245245020487989,0.010134378713511494,0.001974881828037119,0.04117088102485374,0.016531311208290055,0.0175145611487112,-0.028319100429717494,-0.0036769888238553108,-0.0040811045792512575,0.003164573228644496,0.02442389743091228,0.8700705352945984,0.8983682868347458,0.018200802570626347,6.461815182109353,13512.294314685274,0.0032,0.16460244678550784,0.37152312476830596,0.0,0.0,0.0,0.00390863947250919,0.0,1.8965114246715198e-15,2.778092907233672e-15,-0.023313726793556304,-0.008691987927335753,1.0
value_only,20261249,0.00029943789159302516,0.010153306665607506,-0.01391205075646205,0.05096544582997392,0.018634704064933512,0.01147789313337655,0.039060482297425446,-0.0038289132859275305,0.015410012339609274,-0.02014600323942206,0.011706259185781394,0.833050026526429,0.8602698644276304,0.0510524759503106,6.505602168908386,13442.090157503248,0.0012,0.17843140399832724,0.2510973622620044,0.0,0.0,0.0,0.003984969877411926,0.0,2.980232238769531e-15,1.5874816612763839e-15,-0.05465995316446279,-0.02068859828036541,1.0
