scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error
noise_only,20260804,0.0005000115294895533,0.026920604025246864,0.16100316460150713,0.1614514826385847,0.05901769983028208,0.15964790178678243,0.20602391561253489,0.14638835821309626,0.1244607571902255,3.8621621841808027,0.44443154478964725,0.9490136715925525,0.6666500644220704,0.4626005278823619,9.679682688912434,9984.002004492857,0.013,0.17128618598451464,0.3045810868842094,0.96,0.041,0.0,0.012548323842061615,2.0,1.625581221147017e-15,7.937408306381919e-16
noise_only,20260805,0.00043054339761477235,0.018851916182945724,0.1114552719822432,0.12318769368433738,0.04902268549982371,0.19402563649906981,0.1674284711839132,0.22170348040815227,0.088725082017597,4.511235489572791,0.45034246166300707,0.9607936057844795,0.7205882222456,0.3471128978293856,8.269324247359455,11355.469473469997,0.016,0.035185217976444534,0.19783616875321752,0.017,0.009,0.0,0.01034534039220536,0.0,1.4901161193847656e-15,1.4551915228366853e-15
no_logit,20260801,0.0002294522107407717,0.01293273594252532,0.027966380601107056,0.10053843100694888,0.03438500065099372,0.020336319988188793,0.002359993886746847,-0.02924408936119236,0.01963154597497979,0.32240145878263604,0.14342424424053052,0.9548671021088666,0.8911813587644044,0.14198725711946245,7.5254668322028335,11913.242465965883,0.005,0.02999483099263891,0.28732256639185905,0.0,0.0,0.0,0.03349290170921426,0.0,9.482557123357599e-16,9.260309690778906e-16
no_logit,20260802,0.00046548558725385456,0.010173360478918925,0.02795823019587718,0.07537606204712934,0.02719586218969225,0.02729953289843285,-0.00670430835938609,0.048089720795545535,0.032977378868269555,-0.20766749959285136,0.03050291227686512,0.9639718171628509,0.8688394023282853,0.12666595455314403,6.154816029897225,14149.347681296022,0.001,0.1198041475821317,0.1549420707645517,0.0,0.0,0.0,0.030511996572569977,0.0,8.127906105735085e-16,1.4551915228366853e-15
no_logit,20260803,0.0009358941235839824,0.011575069374885495,-0.016965678943573044,0.06865696873908068,0.027994201282316094,0.09940931997355454,0.13013862022048722,0.07439240011345008,0.07317804482183606,0.3615903793117585,0.23257341559763467,0.9756416113094037,0.825304323725364,0.18003998194771217,6.756671602560858,13349.4784819607,0.006,0.08285833250881154,0.14699192870747513,0.0,0.0,0.0,0.037094613101179785,0.0,1.0837208140980114e-15,9.260309690778906e-16
no_logit,20260804,0.0003810379880644481,0.011969128123890792,0.002662223086580243,0.08474236768053121,0.023560025395508756,0.06474583676576823,0.06292360587610726,0.04616016323142517,0.01239846781022768,0.4701203083752672,0.19441136389841976,0.9635479957759455,0.8366156421963373,0.23744222878763993,6.937946872713769,12919.981978607715,0.004,0.03953561887335051,0.24332280985367005,0.0,0.0,0.0,0.026127756048136552,0.0,1.4901161193847656e-15,1.0583211075175892e-15
no_logit,20260805,0.00036946420620574206,0.010435592044487784,-0.03014553066406755,0.057996705632528386,0.019399229159617514,0.013631025972609108,0.0038132193391021392,-0.01478184975976776,-0.01195517465304184,0.30519797714163666,0.040957594671986855,0.9731952295019506,0.8747957606381926,0.08595239563966314,6.223444700322006,14027.460362643542,0.005,0.14191370953055446,0.18693724327315508,0.0,0.0,0.0,0.02423553009943502,0.0,1.7610463229092685e-15,1.3229013843969864e-15
no_activity_persistence,20260801,0.00022767137599223554,0.012846194546201247,0.03569062941766763,0.10293050413903522,0.035320732699682236,0.021949135390711496,0.006811880093573098,-0.03297580006212254,-0.0033443233200603655,0.3015707121535325,0.1154363082182245,0.9581512839889478,0.8924880843809537,0.1400195431271808,7.50533345177328,11933.517490427726,0.007,0.029619749252630088,0.28891076061180265,0.0,0.0,0.0,0.033552468047255424,0.0,2.573836933482777e-15,2.1166422150351785e-15
no_activity_persistence,20260802,0.00046356292251564834,0.010146393626744549,0.0280516624932226,0.07791209203992369,0.027305111503287165,0.030549324709763116,-0.004279864119216302,0.046267457079053324,0.03673265066129213,-0.2009429707282644,0.024033643254580395,0.9649878673449339,0.8714473565100632,0.12261813040891521,6.128906024690199,14195.50716036256,0.001,0.1206457771346805,0.15466861108538932,0.0,0.0,0.0,0.029937153547805684,0.0,1.2191859158602628e-15,1.98435207659548e-15
no_activity_persistence,20260803,0.0009438754946074983,0.011552148259627325,-0.01291537985027116,0.05969139895974319,0.026260411122125675,0.07987611564014366,0.11012078286284631,0.05890974124870746,0.06837716718948486,0.26718705545489785,0.21771130023654145,0.9769499190092238,0.8198852157943031,0.1895983275282294,6.786513521154204,13277.302461497362,0.006,0.07393925944834444,0.14990916293722156,0.0,0.0,0.0,0.03425753410815502,0.0,2.1674416281960227e-15,1.0583211075175892e-15
